0,g,0.21702301159066129,0.42912697792053223
0,v,0.30139870001230595,0.42912697792053223
0,b,0.48157828839703271,0.42912697792053223
1,i,0.5446660861934105,0.066311120986938477
1,o,0.25869306383669327,0.066311120986938477
1,k,0.1966408499698962,0.066311120986938477
2,i,0.30620443274289266,0.26873493194580078
2,o,0.51335318995246149,0.26873493194580078
2,k,0.18044237730464588,0.26873493194580078
3,o,0.40663048326366219,0.26545095443725586
3,p,0.40288331133252014,0.26545095443725586
3,l,0.19048620540381755,0.26545095443725586
4,p,0.250302009371971,0.10218095779418945
4,l,0.749697990628029,0.10218095779418945
5,p,0.35131263258504164,0.13280415534973145
5,l,0.64868736741495847,0.13280415534973145
6,i,0.18299516583747774,0.098747014999389648
6,o,0.68651725993606949,0.098747014999389648
6,k,0.13048757422645288,0.098747014999389648
7,i,0.37916320787047181,0.16450405120849609
7,o,0.62083679212952814,0.16450405120849609
8,j,0.18799408263845654,0.62459301948547363
8,n,0.2369189395290888,0.62459301948547363
8,m,0.57508697783245455,0.62459301948547363
